"Organization Name",Address,"NLRB Case Numbers","Petition File Date","Vote Count Date","Election Yes Votes","Election No Votes","Election Challenged Votes",Percentage,"Store Organizing Status",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"Texas (TX) : Hwy 59 and Northpark - 60120","30130 Rock Creek Dr Ste 100, Kingwood TX 77339-2874",16-RC-307934,11/29/2022,1/10/2023,17,8,,68,"6. Joining the Fight To Win (Post-Election Victory)",30.067728,-95.248962,1,rooftop,30130,"Rock Creek Dr",Ste,100,Kingwood,TX,"Montgomery County",77339,US,"City of Houston"
"Texas (TX) : HWY 75 & Regency Lane - 66372","3121 Regency Ln, Denison TX 75020-3585",16-RC-301056,8/9/2022,10/19/2022,8,6,0,57.14285714,"6. Joining the Fight To Win (Post-Election Victory)",33.761453,-96.583389,1,rooftop,3121,"Regency Ln",,,Denison,TX,"Grayson County",75020,US,"City of Denison"
"Texas (TX) : I-35 & Valley View - 57605","2425 Valley View Ln, Farmers Branch TX 75234-5723",16-RC-325800,9/14/2023,10/24/2023,14,2,,87.5,"6. Joining the Fight To Win (Post-Election Victory)",32.923577,-96.899253,1,rooftop,2425,"Valley View Ln",,,Dallas,TX,"Dallas County",75234,US,Dallas
"Texas (TX) : I-35 & Walnut Ave - 6941","697 S Walnut Ave, New Braunfels TX 78130-5722",16-RC-298055,6/22/2022,9/12/2022,10,4,0,71.42857143,"6. Joining the Fight To Win (Post-Election Victory)",29.686694,-98.125849,1,rooftop,697,"S Walnut Ave",,,"New Braunfels",TX,"Comal County",78130,US,"New Braunfels"
"Texas (TX) : Loop 288 & I 35, Denton - 11149","2300 S Loop 288, Denton TX 76205-4974",16-RC-336240,2/20/2024,3/26/2024,16,4,,80,"6. Joining the Fight To Win (Post-Election Victory)",33.187974,-97.106849,1,rooftop,2300,"S Loop 288",,,Denton,TX,"Denton County",76205,US,Denton
"Texas (TX) : Mockingbird Station - 6367","5331 E Mockingbird Ln Ste 150, Dallas TX 75206-5197",16-RC-296428,5/25/2022,8/8/2022,8,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",32.837844,-96.776171,1,rooftop,5331,"E Mockingbird Ln",Ste,150,Dallas,TX,"Dallas County",75206,US,Dallas
"Texas (TX) : Pipeline & Hwy 820 - 6337","1324 W Pipeline Rd Ste A-09, Hurst TX 76053-4627",16-RC-343627,6/4/2024,6/13/2024,11,1,,91.66666667,"6. Joining the Fight To Win (Post-Election Victory)",32.82543,-97.200386,1,rooftop,1324,"W Pipeline Rd",Ste,"A 09",Hurst,TX,"Tarrant County",76053,US,"Tarrant County"
"Texas (TX) : Preston & Old Shephard - 6349","1709 Preston Rd Ste B, Plano TX 75093-5253",16-RC-318553,5/19/2023,6/23/2023,13,5,,72.22222222,"6. Joining the Fight To Win (Post-Election Victory)",33.022611,-96.789103,0.75,nearest_rooftop_match,1706,"Preston Park Dr",Ste,B,Plano,TX,"Collin County",75093,US,Plano
"Texas (TX) : Rayzor Ranch - 16766","2320 W University Dr, Denton TX 76201-1650",16-RC-293512,4/5/2022,6/30/2022,17,5,9,77.27272727,"6. Joining the Fight To Win (Post-Election Victory)",33.230511,-97.162124,1,rooftop,2320,"W University Dr",,,Denton,TX,"Denton County",76201,US,"City of Denton"
"Texas (TX) : Shepherd & Harold - 6371","2801 S Shepherd Dr, Houston TX 77098-1535",16-RC-299559,7/18/2022,9/22/2022,11,3,,78.57142857,"6. Joining the Fight To Win (Post-Election Victory)",29.740488,-95.410374,1,rooftop,2801,"S Shepherd Dr",,,Houston,TX,"Harris County",77098,US,"City of Houston"
"Texas (TX) : W Hildebrand & Fredericksburg - 29191","2202 Fredericksburg Rd, San Antonio TX 78201-3704",16-RC-299517,7/15/2022,9/20/2022,6,3,0,66.66666667,"6. Joining the Fight To Win (Post-Election Victory)",29.466312,-98.527519,1,rooftop,2202,"Fredericksburg Rd",,,"San Antonio",TX,"Bexar County",78201,US,"City of San Antonio"
"Texas (TX) : W.24th & Nueces (White House) - 6284","504 W 24th St Ste B, Austin TX 78705-5231",16-RC-292111,3/11/2022,6/10/2022,10,2,6,83.33333333,"6. Joining the Fight To Win (Post-Election Victory)",30.287946,-97.742605,1,rooftop,504,"W 24th St",Ste,B,Austin,TX,"Travis County",78705,US,"Capcog (Capital Area Council of Governments)"
"Utah (UT) : 1121 S Jordan Pkwy - 63780","1121 W South Jordan Pkwy, South Jordan UT 84095-4550",27-RC-343657,6/4/2024,6/17/2024,11,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",40.560871,-111.924058,1,rooftop,1121,"W South Jordan Pkwy",,,"South Jordan",UT,"Salt Lake County",84095,US,"Utah AGRC (and individual UT counties)"
"Utah (UT) : 21st & State, Salt Lake City - 11309","2101 S State St, South Salt Lake UT 84115-2721",27-RC-317131,5/1/2023,6/13/2023,11,4,,73.33333333,"6. Joining the Fight To Win (Post-Election Victory)",40.725229,-111.887916,1,rooftop,2101,"S State St",,,"South Salt Lake",UT,"Salt Lake County",84115,US,"Utah AGRC (and individual UT counties)"
"Utah (UT) : 4th and 4th - 5658","421 E 400 S, Salt Lake City UT 84111-3001",27-RC-295440,5/9/2022,7/19/2022,9,0,0,100,"6. Joining the Fight To Win (Post-Election Victory)",40.76094,-111.878884,1,rooftop,421,"E 400 S",,,"Salt Lake City",UT,"Salt Lake County",84111,US,"Utah AGRC (and individual UT counties)"
"Utah (UT) : Bountiful 500S - 20321","422 W 500 S, Bountiful UT 84010-7206",27-RC-316261,4/17/2023,6/14/2023,18,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",40.884087,-111.891488,0.9,range_interpolation,422,"W 500 S",,,Bountiful,UT,"Davis County",84010,US,"TIGER/Line® dataset from the US Census Bureau"
"Utah (UT) : Highland Dr and Fort Union Blvd - 50326","7025 S Highland Dr, Cottonwood Heights UT 84121-3772",27-RC-293438,4/4/2022,6/10/2022,11,6,0,64.70588235,"6. Joining the Fight To Win (Post-Election Victory)",40.623407,-111.833943,1,rooftop,7025,"S Highland Dr",,,"Salt Lake City",UT,"Salt Lake County",84121,US,"Utah AGRC (and individual UT counties)"
"Utah (UT) : Kimball Junction- Park City - 10058","6400 Highway 224, Park City UT 84098-5955",27-RC-336524,2/23/2024,3/19/2024,10,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",40.722093,-111.544535,1,range_interpolation,6400,"State Rte 224",,,"Park City",UT,"Summit County",84098,US,"TIGER/Line® dataset from the US Census Bureau"
"Utah (UT) : Woods Cross - 2600 S and I-15 - 28132","616 W 2600 S, Woods Cross UT 84010-8190",27-RC-345740,7/5/2024,7/18/2024,16,2,,88.88888889,"6. Joining the Fight To Win (Post-Election Victory)",40.86197,-111.898086,1,rooftop,616,"W 2600 S",,,"Woods Cross",UT,"Davis County",84010,US,"Utah AGRC (and individual UT counties)"
"Vermont (VT) : Essex Junction, Sunderland Way - 58089","54 Sunderland Way, Essex VT 05452-2870",03-RC-345429,7/1/2024,7/15/2024,16,6,,72.72727273,"6. Joining the Fight To Win (Post-Election Victory)",44.504378,-73.138607,1,rooftop,54,"Sunderland Way",,,"Essex Junction",VT,"Chittenden County",05452,US,"Statewide (VT Enhanced 911 Board, VCGI)"
"Vermont (VT) : Shelburne Road - 3473","580 Shelburne Rd Ste 9, Burlington VT 05401-6905",03-RC-294985,5/2/2022,7/14/2022,4,2,1,66.66666667,"6. Joining the Fight To Win (Post-Election Victory)",44.448773,-73.208096,1,rooftop,580,"Shelburne Rd",Ste,9,Burlington,VT,"Chittenden County",05401,US,"Statewide (VT Enhanced 911 Board, VCGI)"
"Virginia (VA) : 2003 S. Main Street, Farmville - 61778","2003 S Main St, Farmville VA 23901-2564",05-RC-291198,2/24/2022,5/3/2022,12,3,0,80,"6. Joining the Fight To Win (Post-Election Victory)",37.274606,-78.401791,1,rooftop,2003,"S Main St",,,Farmville,VA,"Prince Edward County",23901,US,"Virginia Geographic Information Network (VGIN)"
"Virginia (VA) : Arthur Ashe Blvd & Myers - 23129","1017 N Arthur Ashe Blvd, Richmond VA 23230-4803",05-RC-290507,2/14/2022,6/30/2022,8,7,2,53.33333333,"6. Joining the Fight To Win (Post-Election Victory)",37.564317,-77.468943,1,rooftop,1017,"N Arthur Ashe Blvd",,,Richmond,VA,"Richmond City",23230,US,"City of Richmond"
"Virginia (VA) : Ashbrook Marketplace - 9376","44185 Ashbrook Marketplace Plz Ste 100, Ashburn VA 20147-3440",05-RC-307885,11/11/2022,1/9/2023,11,5,,68.75,"6. Joining the Fight To Win (Post-Election Victory)",39.061338,-77.471977,1,rooftop,44185,"Ashbrook Marketplace Plz",Ste,100,Ashburn,VA,"Loudoun County",20147,US,Loudoun
"Virginia (VA) : Broad & Willow Lawn - 724","1601 Willow Lawn Dr # 700-P, Richmond VA 23230-3427",05-RC-291103,2/23/2022,4/19/2022,19,0,0,100,"6. Joining the Fight To Win (Post-Election Victory)",37.581933,-77.498203,1,rooftop,1601,"Willow Lawn Dr",Ste,700,Richmond,VA,"Henrico County",23230,US,Henrico
"Virginia (VA) : Carytown - 7264","3555 W Cary St, Richmond VA 23221-2728",05-RC-290586,2/15/2022,6/30/2022,6,0,0,100,"6. Joining the Fight To Win (Post-Election Victory)",37.555473,-77.488864,1,rooftop,3555,"W Cary St",,,Richmond,VA,"Richmond City",23221,US,"City of Richmond"
"Virginia (VA) : Cascade Marketplace - 717","21021 Southbank St, Sterling VA 20165-7228",05-RC-296297,5/24/2022,6/28/2022,11,4,3,73.33333333,"6. Joining the Fight To Win (Post-Election Victory)",39.034419,-77.398182,1,rooftop,21021,"Southbank St",,,Sterling,VA,"Loudoun County",20165,US,Loudoun
"Virginia (VA) : Courthouse Arlington - 13593","2200 Clarendon Blvd, Arlington VA 22201-3379",05-RC-304319,9/29/2022,11/8/2022,8,2,,80,"6. Joining the Fight To Win (Post-Election Victory)",38.890344,-77.085856,1,rooftop,2200,"Clarendon Blvd",,,Arlington,VA,"Arlington County",22201,US,Arlington
"Virginia (VA) : Forest Hills and Cherokee - 7856","6980 Forest Hill Ave, Richmond VA 23225-1606",05-RC-289213,1/20/2022,4/19/2022,17,1,1,94.44444444,"6. Joining the Fight To Win (Post-Election Victory)",37.538224,-77.523678,1,rooftop,6980,"Forest Hill Ave",,,Richmond,VA,"Richmond City",23225,US,"City of Richmond"
"Virginia (VA) : Gallows and Gatehouse - 7321 - Falls Church VA","3046 Gate House Plz, Falls Church VA 22042-1028",05-RC-292283,3/14/2022,4/22/2022,30,2,0,93.75,"6. Joining the Fight To Win (Post-Election Victory)",38.866463,-77.23003,1,rooftop,3046,"Gate House Plz",,,"Falls Church",VA,"Fairfax County",22042,US,Fairfax
"Virginia (VA) : Huguenot Village Shopping Center - 7857","2059 Huguenot Rd, North Chesterfield VA 23235-4305",05-RC-290510,2/14/2022,4/19/2022,11,2,1,84.61538462,"6. Joining the Fight To Win (Post-Election Victory)",37.521401,-77.612252,1,rooftop,2059,"Huguenot Rd",,,"North Chesterfield",VA,"Chesterfield County",23235,US,"Virginia Geographic Information Network (VGIN)"
"Virginia (VA) : I-81 & Roanoke Rd, Christiansburg - 65030","2355 Roanoke St, Christiansburg VA 24073-2515",10-RC-336085,2/20/2024,4/2/2024,13,2,,86.66666667,"6. Joining the Fight To Win (Post-Election Victory)",37.135883,-80.362243,1,rooftop,2355,"Roanoke St",,,Christiansburg,VA,"Montgomery County",24073,US,Montgomery
"Virginia (VA) : Leesburg Plaza - 7423","526 E Market St, Leesburg VA 20176-4112",05-RC-292280,3/14/2022,5/23/2022,24,1,0,96,"6. Joining the Fight To Win (Post-Election Victory)",39.10922,-77.552155,1,rooftop,526,"E Market St",,,Leesburg,VA,"Loudoun County",20176,US,Loudoun
"Virginia (VA) : Midlothian & Carmia Way - 7757","11136 Midlothian Tpke, North Chesterfield VA 23235-4712",05-RC-289221,1/20/2022,4/19/2022,22,3,0,88,"6. Joining the Fight To Win (Post-Election Victory)",37.50647,-77.603493,1,rooftop,11136,"Midlothian Turnpike",,,"North Chesterfield",VA,"Chesterfield County",23235,US,"Virginia Geographic Information Network (VGIN)"
"Virginia (VA) : Old Keene Mill - 718","8408A Old Keene Mill Rd, Springfield VA 22152-2302",05-RC-338186,3/19/2024,4/16/2024,14,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",38.779981,-77.234951,1,rooftop,"8408 A","Old Keene Mill Rd",,,Springfield,VA,"Fairfax County",22152,US,Fairfax
"Virginia (VA) : Oyster Point Shoppes - 9316","340 Oyster Point Rd, Newport News VA 23602-7174",05-RC-293910,4/12/2022,5/19/2022,11,7,0,61.11111111,"6. Joining the Fight To Win (Post-Election Victory)",37.104964,-76.508437,1,rooftop,340,"Oyster Point Rd",,,"Newport News",VA,"Newport News City",23602,US,"City of Newport News"
"Virginia (VA) : The Bridges Roanoke - 22002","8 Old Whitmore Ave SE, Roanoke VA 24016-1212",10-RC-290521,2/14/2022,6/27/2022,14,0,3,100,"6. Joining the Fight To Win (Post-Election Victory)",37.256816,-79.941268,1,rooftop,8,"Old Whitmore Ave SE",,,Roanoke,VA,"Roanoke City",24016,US,"Virginia Geographic Information Network (VGIN)"
"Virginia (VA) : Westchester Commons - 13674","15605 Wc Commons Way Bldg 10, Midlothian VA 23113-7317",05-RC-290518,2/14/2022,4/19/2022,13,8,2,61.9047619,"6. Joining the Fight To Win (Post-Election Victory)",37.513556,-77.694547,1,rooftop,15605,"Wc Commons Way",Bldg,10,Midlothian,VA,"Chesterfield County",23113,US,"Virginia Geographic Information Network (VGIN)"
"Washington (WA) : 1144 Elliott Ave W - 9447 - Seattle WA","1144 Elliott Ave W, Seattle WA 98119-3103",19-RC-303680,9/19/2022,11/17/2022,16,7,0,69.56521739,"6. Joining the Fight To Win (Post-Election Victory)",47.629835,-122.372059,1,rooftop,1144,"Elliott Ave W",,,Seattle,WA,"King County",98119,US,"City of Seattle"
"Washington (WA) : 1410 Plaza Way - 9448 - Walla Walla WA","1410 Plaza Way Ste A, Walla Walla WA 99362-4352",19-RC-314779,3/22/2023,5/12/2023,13,4,,76.47058824,"6. Joining the Fight To Win (Post-Election Victory)",46.050437,-118.346487,1,rooftop,1410,"Plaza Way",Ste,A,"Walla Walla",WA,"Walla Walla County",99362,US,"Walla Walla"
"Washington (WA) : 164th & Bothell Hwy - 18628","16314 Bothell Everett Hwy, Mill Creek WA 98012-1399",19-RC-336190,2/20/2024,3/27/2024,21,1,,95.45454545,"6. Joining the Fight To Win (Post-Election Victory)",47.849834,-122.219279,1,rooftop,16314,"Bothell Everett Hwy",,,"Mill Creek",WA,"Snohomish County",98012,US,"Snohomish County"
"Washington (WA) : 2344 Eastlake - 3448 - Seattle WA","2344 Eastlake Ave E, Seattle WA 98102-3306",19-RC-292503,3/18/2022,5/27/2022,12,0,2,100,"6. Joining the Fight To Win (Post-Election Victory)",47.641037,-122.325581,1,rooftop,2344,"Eastlake Ave E",,,Seattle,WA,"King County",98102,US,"City of Seattle"
"Washington (WA) : 37th & Broadway - 8740 - Everett WA","3625 Broadway Ste A, Everett WA 98201-6801",19-RC-289827,1/31/2022,6/1/2022,13,1,1,92.85714286,"6. Joining the Fight To Win (Post-Election Victory)",47.969197,-122.200934,1,rooftop,3625,Broadway,Ste,A,Everett,WA,"Snohomish County",98201,US,"Snohomish County"
"Washington (WA) : 4147 University Way Avenue - 7941 - Seattle WA","4147 University Way NE, Seattle WA 98105-6213",19-RC-294701,4/26/2022,6/28/2022,10,5,3,66.66666667,"6. Joining the Fight To Win (Post-Election Victory)",47.658181,-122.313662,1,rooftop,4147,"University Way NE",,,Seattle,WA,"King County",98105,US,"City of Seattle"
"Washington (WA) : 4th & Diagonal-Seattle - 14247","4115 4th Ave S, Seattle WA 98134-2309",19-RC-295849,5/13/2022,6/29/2022,4,4,2,50,"Contested Election",47.566652,-122.329915,1,rooftop,4115,"4th Ave S",,,Seattle,WA,"King County",98134,US,"City of Seattle"
"Washington (WA) : 5th Ave & Pike St - 60580 - Seattle WA","425 Pike St, Seattle WA 98101-3902",19-RC-289458,1/25/2022,6/6/2022,12,0,0,100,"6. Joining the Fight To Win (Post-Election Victory)",47.610331,-122.335697,1,rooftop,425,"Pike St",,,Seattle,WA,"King County",98101,US,"City of Seattle"
"Washington (WA) : 7th & Westlake - Seattle - 25577","2011 7th Ave # R2, Seattle WA 98121-2601",19-RC-343635,6/4/2024,6/14/2024,20,1,,95.23809524,"6. Joining the Fight To Win (Post-Election Victory)",47.615081,-122.338063,1,rooftop,2011,"7th Ave",#,R2,Seattle,WA,"King County",98121,US,"City of Seattle"
"Washington (WA) : Capitol Blvd & Trosper St -11159 - Tumwater WA","5300 Capitol Blvd SE, Tumwater WA 98501-4421",19-RC-293041,3/28/2022,6/7/2022,12,3,0,80,"6. Joining the Fight To Win (Post-Election Victory)",46.999408,-122.908127,1,rooftop,5300,"Capitol Blvd S",,,Tumwater,WA,"Thurston County",98501,US,Thurston
"Washington (WA) : Cooper Point Village- 10795 - Olympia WA","315 Cooper Point Rd NW Ste 101, Olympia WA 98502-4446",19-RC-291290,2/25/2022,4/29/2022,19,2,1,90.47619048,"6. Joining the Fight To Win (Post-Election Victory)",47.047911,-122.942313,1,rooftop,315,"Cooper Point Rd NW",Ste,101,Olympia,WA,"Thurston County",98502,US,Thurston
"Washington (WA) : Cordata Center - 354 - Bellingham WA","4303 Meridian St # 101, Bellingham WA 98226-7624",19-RC-295481,5/9/2022,7/6/2022,10,3,3,76.92307692,"6. Joining the Fight To Win (Post-Election Victory)",48.798128,-122.486519,1,rooftop,4303,"Meridian St",#,101,Bellingham,WA,"Whatcom County",98226,US,"City of Bellingham"
"Washington (WA) : Heritage Place - 3344 - Vancouver WA","304 W 8th St, Vancouver WA 98660-3112",19-RC-320951,6/29/2023,8/16/2023,11,2,,84.61538462,"6. Joining the Fight To Win (Post-Election Victory)",45.627647,-122.674937,1,rooftop,304,"W 8th St",,,Vancouver,WA,"Clark County",98660,US,Clark
"Washington (WA) : Iowa & King - 28855 - Bellingham WA","814 Iowa St, Bellingham WA 98225-4247",19-RC-294187,4/15/2022,6/24/2022,20,0,3,100,"6. Joining the Fight To Win (Post-Election Victory)",48.756254,-122.463963,1,rooftop,814,"Iowa St",,,Bellingham,WA,"Whatcom County",98225,US,"City of Bellingham"
"Washington (WA) : Lakewood Crossing - 11661 - Marysville WA","17101 27th Ave NE # A, Marysville WA 98271-4732",19-RC-293932,4/12/2022,6/21/2022,9,4,2,69.23076923,"6. Joining the Fight To Win (Post-Election Victory)",48.151224,-122.193316,1,rooftop,17101,"27th Ave NE",#,A,Marysville,WA,"Snohomish County",98271,US,"Snohomish County"
"Washington (WA) : Madison Park - 3702 - Seattle WA","4000 E Madison St, Seattle WA 98112-3160",19-RC-294994,5/2/2022,6/30/2022,6,1,2,85.71428571,"6. Joining the Fight To Win (Post-Election Victory)",47.634121,-122.28079,1,rooftop,4000,"E Madison St",,,Seattle,WA,"King County",98112,US,"City of Seattle"
"Washington (WA) : Merlot Dr & Wine Country Rd - 10848 - Prosser WA","10 Merlot Dr Ste A, Prosser WA 99350-9532",19-RC-323219,8/4/2023,9/19/2023,21,6,0,77.77777778,"6. Joining the Fight To Win (Post-Election Victory)",46.219347,-119.79014,1,rooftop,10,"Merlot Dr",Ste,A,Prosser,WA,"Benton County",99350,US,"Statewide WA"
"Washington (WA) : North Bend & Mt Si- 13730 - North Bend WA","721 SW Mt Si Blvd # B, North Bend WA 98045-8990",19-RC-297142,6/6/2022,8/8/2022,12,2,0,85.71428571,"6. Joining the Fight To Win (Post-Election Victory)",47.49566,-121.78678,0.5,place,,,,,Northbend,WA,"King County",98045,US,"TIGER/Line® dataset from the US Census Bureau"
"Washington (WA) : Pike Street Roastery - 22344 - Seattle WA","1124 Pike St, Seattle WA 98101-1924",19-RC-290608,2/14/2022,4/21/2022,38,27,3,58.46153846,"6. Joining the Fight To Win (Post-Election Victory)",47.613978,-122.328273,1,rooftop,1124,"Pike St",,,Seattle,WA,"King County",98101,US,"City of Seattle"
"Washington (WA) : Redmond Retail - 3353 - Redmond WA","7625 170th Ave NE Ste 101, Redmond WA 98052-0910",19-RC-318941,5/26/2023,7/14/2023,6,3,,66.66666667,"6. Joining the Fight To Win (Post-Election Victory)",47.670891,-122.114082,1,rooftop,7625,"170th Ave NE",Ste,101,Redmond,WA,"King County",98052,US,King
"Washington (WA) : S. Sammish Way & 36th St - 3290 - Bellingham WA","222 36th St, Bellingham WA 98225-6540",19-RC-305402,10/17/2022,12/1/2022,15,6,,71.42857143,"6. Joining the Fight To Win (Post-Election Victory)",48.731196,-122.471204,1,rooftop,222,"36th St",,,Bellingham,WA,"Whatcom County",98225,US,"City of Bellingham"
"Washington (WA) : Seattle Center - 3204 - Seattle WA","305 Harrison St Ste 220, Seattle WA 98109-4623",19-RC-323218,8/4/2023,9/15/2023,17,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",47.621412,-122.350858,1,rooftop,305,"Harrison St",Ste,220,Seattle,WA,"King County",98109,US,"City of Seattle"
"Washington (WA) : Shoreline WA - 10990 - Hwy 99 & 185th","18336 Midvale Ave N 114, Seattle, WA 98133",19-RC-308646,12/9/2022,1/26/2023,18,1,,94.73684211,"6. Joining the Fight To Win (Post-Election Victory)",47.762069,-122.344555,1,rooftop,18336,"Midvale Ave N",,"N 114",Seattle,WA,"King County",98133,US,"City of Seattle"
"Washington (WA) : Wellesley & Belt - 8681 - Spokane WA","2401 W Wellesley Ave, Spokane WA 99205-5009",19-RC-316280,4/17/2023,6/2/2023,12,4,,75,"6. Joining the Fight To Win (Post-Election Victory)",47.699302,-117.447387,1,rooftop,2401,"W Wellesley Ave",,,Spokane,WA,"Spokane County",99205,US,"City of Spokane (City of Spokane)"
"Washington (WA) : Wheaton Way & Sylvan Way - 22724","3425 Wheaton Way, Bremerton WA 98310-3598",19-RC-345552,7/2/2024,7/15/2024,15,0,,100,"6. Joining the Fight To Win (Post-Election Victory)",47.596075,-122.629907,1,rooftop,3425,"Wheaton Way",,,Bremerton,WA,"Kitsap County",98310,US,Kitsap
"West Virginia (WV) : Flatwoods Factory Stores - 48007","23 Skidmore Ln, Sutton WV 26601-9327",06-RC-345848,7/8/2024,7/19/2024,10,1,,90.90909091,"6. Joining the Fight To Win (Post-Election Victory)",38.704125,-80.665933,1,rooftop,23,"Skidmore Ln",,,Sutton,WV,"Braxton County",26601,US,"Statewide WV"
